method,text,predicted,actual
TagTok_Stop,"binay talaga , bicolano sinuyo .",1,0
TagTok_Stop,oo si binay,1,0
TagTok_Stop,mar roxas : there can be no peace without development and there can be no development and progress without peace .,1,0
TagTok_Stop,binay for . _ _ _ _ _ _ [ url ],1,0
TagTok_Stop,nagwawala itong katabi porket si duterte ayyyy pang habulin poe yann ! ! ! !,1,0
TagTok_Stop,dba vice president binay?ba't mo ginawa?kailangan bang presidente mo ipaglaban west philippine sea ?,1,0
TagTok_Stop,[ mention ] baka si binay ex mo ? ?,1,0
TagTok_Stop,"* sandro and baste are fighting * sandro : "" if you can't handle me my binay , then you don't deserve me my miriam . "" # rp69fanfic",1,0
TagTok_Stop,sanib pwersa naaa ! # binay#roxas#poe vs # du30 . # dutertetilltheend # du30forpresident2016,1,0
TagTok_Stop,tita yam : ayaw niyo pera ah . pag nagkapera bahala kayo dyan hahaha,1,0
TagTok_Stop,[ mention ] hayaan mo anak binay ! hahhahahaha,1,0
TagTok_Stop,si binay iboboto duterte ....,1,0
TagTok_Stop,abot abot mo commercial binay ! ! ? ? ? ? ? ? [ url ],1,0
TagTok_Stop,literal binay,1,0
TagTok_Stop,"man nakakaupo , 5 plunder cases nailatag kay vp binay . # wantedpresident",1,0
TagTok_Stop,puro kayo sandro ? pano anak binay ? hahahaha cge sakin nalang sya ? ?,1,0
TagTok_Stop,[ mention ] maala mar roxas nga . hahhaah .,1,0
TagTok_Stop,[ mention ] [ mention ] sana di nalang paulit ulit binabato kay binay nakaka move on # onlybinayunasailocos,1,0
TagTok_Stop,[ mention ] binay ! wala ba ? ? ? ? ? ? ?,1,0
TagTok_Stop,di man maitelevised abscbn problema duterte votes receipts roxas . bias tlaaga # elections2016 # unacceptabl,1,0
TagTok_Stop,[ mention ] nognog . pandak . si binay asawa binoy ? ? ? ? ? ? ? ?,1,0
TagTok_Stop,gwapo lagi binay eh hahahaha,1,0
TagTok_Stop,i will not vote mar roxas . # yolandaph # rememberingyolanda,1,0
TagTok_Stop,nag trending si binay twitter .. negative puros ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ?,1,0
TagTok_Stop,i really don't like that binay commercial hahahaha,1,0
TagTok_Stop,[ mention ] hahahaha same kay duterte ! nag leni vice ! ? ? si mommy roxas marcos . ? ?,1,0
TagTok_Stop,nancy binay for darna ! hahahahaha last,1,0
TagTok_Stop,"sakin this labanan is between duterte(disiplina ) , mds(utak ) poe(puso ) .",1,0
TagTok_Stop,si mar roxas mananalo matutuwa si koring . ayokong mangyari yon . hahahahaha,1,0
TagTok_Stop,pag nanalo si mar or binay mag sisimula mag graffiti anti - gov shit . lol,1,0
TagTok_Stop,""" but you expect me to jump up on board with you and ride off into your delusional sunset . "" ( king of anything , sara bareilles to mar roxas )",1,0
TagTok_Stop,[ mention ] haha wala akong biometrics . paki boto si mar roxas hahah,1,0
TagTok_Stop,pag si binay nanalo kokonti mahirap pinas . # onlybinaypriority4ps,1,0
TagTok_Stop,no to corruption ! yes to # roxasrobredo ! [ url ],1,0
TagTok_Stop,pwede to gawin pag si mar roxas iboboto mo [ url ],1,0
TagTok_Stop,"madalang mabanggit si jojo binay nowadays a ... relevant ba ? sayang limang surveys , utog in the end . # binaynyeh",1,0
TagTok_Stop,don't bash dj because he supporting mar roxas . grow up please # psypagyanig,1,0
TagTok_Stop,napanuod advertisement binay . parang matanggap nognog ako .,1,0
TagTok_Stop,papa bat si mar roxas pa ! ? ?,1,0
TagTok_Stop,"alma moreno or nancy binay ? lang . bawal magbilog balota ! — di registered voter , sorry :p [ url ]",1,0
TagTok_Stop,""" my good friends here , miriam and grace "" ayan plastic . ? ? ? ? # pilipinasdebates2016",1,0
TagTok_Stop,mom had dinner with sen . n. binay . wayuk si mother,1,0
TagTok_Stop,commercial binay,1,0
TagTok_Stop,babaeng nasa political ad mar roxas nabigyan kuno relocation pabahay [ url ],1,0
TagTok_Stop,"rt [ mention ] : pinagkaiba nancy binay alma moreno ? si nancy , nognog si alma , moreno",1,0
TagTok_Stop,"they say when you find that guy who makes you mad and makes you laugh the same time , he 's the one . mar roxas , ata . ? ? ? ? ? ?",1,0
TagTok_Stop,poe ! ungasan mo si roxas ! # halalan2016,1,0
TagTok_Stop,[ mention ] hahahahaahavahahahahahahhaha hawig kay binay :((( ( ( ( (,1,0
TagTok_Stop,the amount of shade being thrown binay ha,1,0
TagTok_Stop,"pag yang resulta naiba pa , si mar roxas nangunguna , alam na ! ! ? ?",1,0
TagTok_Stop,# labanleni naalala taga armm ... si bbm plan b - z ! baba si duterte.impeach si binay .,1,0
TagTok_Stop,si mar roxas kaklase nating magtetake risk masabi recitation masyadong bilib 'di nag - iisip .,1,0
TagTok_Stop,[ mention ] nakakaimbyerna pagdedefend kay binay,1,0
TagTok_Stop,nung si tado niloko nagalit ka . eh dba nagpapasaya sya sinasbi mo nung niloko mo sina binay soho ?,1,0
TagTok_Stop,so tired of reading kim henares vs pia . how bout you find out why police can't find binay 's bagmen . [ url ],1,0
TagTok_Stop,binay threathening ? di ganun katanga ! nautusan nanaman tong ombudsman to dilaw ! # onlybinay # gobinay,1,0
TagTok_Stop,"binay : "" bilang pangulo ... "" okay , nung bise ka , wala namang nangyari",1,0
TagTok_Stop,mar roxas tapos inc si kat nyay ? ?,1,0
TagTok_Stop,"days ago si mar roxas nangunguna tv ads . then suddenly ngayon , biglang si binay lang ? biglang no mention ... [ url ]",1,0
TagTok_Stop,todo bully tao kay binay ! di nakakatuwa !,1,0
TagTok_Stop,bagong commercial binay : ----- ( ( ( ( hahahahahhahahahahaha,1,0
TagTok_Stop,si gov . eduardo buenavista inendorse mo eh wag si mar roxas .. ? ? # psypagyanig,1,0
TagTok_Stop,si miriam pilipinas ! !,1,0
TagTok_Stop,simple rule wala dpt mangngampanya and yet pol ads evrywhere . do not vote for them . sen . poe binay mar,1,0
TagTok_Stop,# aldubinitalyday1,1,0
TagTok_Stop,rt [ mention ] : [ mention ] hahaha miss you binay ! ! :*,1,0
TagTok_Stop,vp binay also said that our progress has no sense if there are no jobs . today 's headline : 2015 joblessness lowest in 11 years !,1,0
TagTok_Stop,nako issue si binay ? ? ? ? ? ?,1,0
TagTok_Stop,"[ mention ] nognog , pandak , nagawa , ' yan si binay lol",1,0
TagTok_Stop,under binay presidency ... all is just a fantasy . char [ url ],1,0
TagTok_Stop,binay ! ! alam diszzzz # duterte2016,1,0
TagTok_Stop,i don't get why people would actually vote binay and roxas over mds . please enlighten me ! ! ! ! i don't see any aspect where they outweigh mds,1,0
TagTok_Stop,"matagal inc si kathryn , paki - tigilan memes "" paid to advertise mar roxas but her religion says duterte """,1,0
TagTok_Stop,"‘ binay , gumastos p600-m tv ad loob 11 mos ’ nangunguna umano si vice president jejomar binay mga ... [ url ]",1,0
TagTok_Stop,"toni : "" ano katangian niyo kaya't kayong big winner ? "" binay : "" nognog , pandak , hirap . "" ? ? ? ? ? ? ? ?",1,0
TagTok_Stop,pangatlo si roxas ? ? ? ? ? ? wag pakampante # halalan2016,1,0
TagTok_Stop,team ipon diyan alam nyo takbuhan nyo si binay ! buti nognog ... [ url ],1,0
TagTok_Stop,# maineyounglove,1,0
TagTok_Stop,"binay - marcos , frontrunners in the recent surveys ... oh gahd ! nakakatakot ? ?",1,0
TagTok_Stop,matanggap mas maraming boto si roxas binay kay defensor ! ? ? whutduh ! ? !,1,0
TagTok_Stop,"either poe or roxas i really don't mind , basta wag si duterte please . so many years of progress and we'll trade it in for backwardness ?",1,0
TagTok_Stop,rt [ mention ] : pag nanalo si mar roxas binay ......... aalis pilipinas jasndjs jk,1,0
TagTok_Stop,"roxas , wala kaming pag asa kay miriam baka agawin mo posisyon kay duterte ? ? ? ? ?",1,0
TagTok_Stop,mar roxas ' ad is on point ! ? ? ? ?,1,0
TagTok_Stop,new campaign ad of mar roxas omg,1,0
TagTok_Stop,trillanes quickly shattered the supposed mountain of defence from binay ads . which turns out to be evidence against binay ! # politicsph,1,0
TagTok_Stop,maglalabasan nanaman picture binay dyan . buti sana iboboto niyo bumoboto kayo . hahaha .,1,0
TagTok_Stop,parang lugi nangunguna tangina buti ayan eh si binay roxas,1,0
TagTok_Stop,"dear [ mention ] : super touched akey . a , baka mapaboto kay binay pinaggagagawa mo . love , santa ethelia",1,0
TagTok_Stop,sana pangalan nanay duterte roxas martha wala pong away,1,0
TagTok_Stop,[ mention ] [ mention ] now mar roxas buying all the dance kids finals ads ! hahaha,1,0
TagTok_Stop,crime buster mo ? si mar roxas programa nakapagpababa krimen : oplan lambat sibat . # roxasrobredo ? ? ? ? ? ? ? ? [ url ],1,0
TagTok_Stop,niyo si leni robredo partner mar roxas,1,0
TagTok_Stop,"excited mamaya debate , humada binay mar ! ! # pilipinasdebates2016",1,0
TagTok_Stop,reyes : parang in denial silang lahat . nakakagulat statement sec . mar roxas,1,0
TagTok_Stop,"kang si mar roxas , salita lang .",1,0
TagTok_Stop,"inubos mo kase pera , tol . hahahahaha binay !",1,0
TagTok_Stop,daniels cool name hahaha joke . anong masasabi mo tvc binay ?,1,0
TagTok_Stop,grace poe 's ad abt respecting women is too dramatic but it has no substance . what policies are she proposing to help address women 's issues ?,1,0
TagTok_Stop,kalaban sinungaling magnanakaw ! # roxasrobredo [ url ],1,0
TagTok_Stop,"pagsakripisyo mar manatili demokrasya , decency rule of law bansa country first - mar roxas",1,0
TagTok_Stop,"this point , you have to do another mar roxas , mar roxas .",1,0
TagTok_Stop,look : ' binay ' sign ala hollywood rises on banaue rice terraces [ url ] ... just take it down ! epal tong si nognog,1,0
TagTok_Stop,napatrending si binay ah,1,0
TagTok_Stop,[ mention ] mali . binay ! bwahahahahahahahahahahahahahahahahahahaha,1,0
TagTok_Stop,""" pag nanalo , hu u sakin . "" ~ binay to mar # pilipinasdebates2016",1,0
TagTok_Stop,anak ak binay hahahahahahahahahhaha,1,0
TagTok_Stop,nakikiride nanaman si binay current issues ...,1,0
TagTok_Stop,sakit puso to see mds losing . mas masaklap e mas mataas si roxas binay . pasok top12 si pacquiao . # halalan2016,1,0
TagTok_Stop,brave move by mar roxas to show up the senate even if he knows the issue is politically motivated and only aims to discredit him .,1,0
TagTok_Stop,"[ mention ] plus , binay 's laid the groundwork years ago . thing is , with govt machinery behind mar , he needs to study what binay 's doing .",1,0
TagTok_Stop,"naisip lang , pagkakaiba robredo kay roxas gayong nasa iisa silang partido . # halalan2016",1,0
TagTok_Stop,"some ppol spin things2make thmselves look goodwhat really happened between alfred romualdez , mar roxas and yolanda ? [ url ]",1,0
TagTok_Stop,"dear mar roxas & amp ; lp , u sound as if ur begging people to vote u. didn't get my sympathy though .",1,0
TagTok_Stop,# pakiexplain,1,0
TagTok_Stop,"i remembered how media destroyed the reputation of manny villar six years ago . now , as the bsp 's wise words , binay , laging handa .",1,0
TagTok_Stop,pana ah ? ? ? ? mar roxas ftw ! ? ? ? ?,1,0
TagTok_Stop,"paboritong merienda binay "" eggnog "" .",1,0
TagTok_Stop,please poe habulin mo si duterte .,1,0
TagTok_Stop,"mar roxas ! manalo , matalo inaasahan di mawawala . patuloy maglilingkod gaya mo ngayon .",1,0
TagTok_Stop,acting mayor kid peña denies he issued such memos . tells rappler that he'll consult w / hr why binay 's employees were recalled to mother units,1,0
TagTok_Stop,"binay , pag dinala mo pilipinas madaming boboto sayo promise ! [ mention ] [ url ]",1,0
TagTok_Stop,if you don't want to mar roxas to become the president then don't vote for him . no one is forcing you to do it . that 's simple !,1,0
TagTok_Stop,ewan magpunta dun echebureche mar roxas 500 ako . pera ? si mar solusyon . hahaha ? ?,1,0
TagTok_Stop,binay was pissed with coco alcuaz 's questions . here 's why - politiko [ url ],1,0
TagTok_Stop,"comic book "" sa gitna unos "" ft . mar roxas comic book "" sa gitna tres "" ft . jejomar binay",1,0
TagTok_Stop,ba di mo pipiliin si vp binay eh pinaka genuine lahat ! # onlybinaypriority4ps,1,0
TagTok_Stop,"aba , si poe , pumapalag kay roxas . haha . basta malayo 1st place si duterte . hehe .",1,0
TagTok_Stop,"rt [ mention ] : [ mention ] thank you , ate binay ! ? ? god bless x",1,0
TagTok_Stop,binay : talk less ! smile more ! don't let them know what your stance is on their accusations # ham4halalan,1,0
TagTok_Stop,"debate is for duterte to lose by losing his cool , talking tagalog . same w grace whose english we have yet to hear . sorry but english = sense .",1,0
TagTok_Stop,scandal si binay ? ? ? ? ? ? ? ?,1,0
TagTok_Stop,i've had it with this self name calling . and no binay . i won't ever vote you .,1,0
TagTok_Stop,"pumasok vote turn outs ! du30 is leading with 9,990 and roxas with 8,711 . # election2016 partial unofficial",1,0
TagTok_Stop,[ mention ] there should be . parang smoke screen to . maybe binay is plotting something .,1,0
TagTok_Stop,hahahahahahahaha binay,1,0
TagTok_Stop,""" nandyan binay "" bully rosette . bully ? ? ? ? ? ? ? ?",1,0
TagTok_Stop,acctncy students : ohhh yeah ! ! ! ! !,1,0
TagTok_Stop,alam mo pinaka mahirap kalimutan ? kantang only binay .,1,0
TagTok_Stop,ad nanaman kay binay ! ! ? ? ? ? ? ? ? ? ? ? ? ?,1,0
TagTok_Stop,binay ftw hahaha,1,0
TagTok_Stop,"everytime someone says "" errthang "" , binay gets a vote .",1,0
TagTok_Stop,"t'wing napapanuod campaign ads binay , nasasaktan ako.naaawa pinoy nagbayad tax gawing pondo pagtakbo nia",1,0
TagTok_Stop,mar roxas n korina sanchez got enthroned ? ! wth ? !,1,0
TagTok_Stop,tingnan mo ! … [ url ],1,0
TagTok_Stop,sinong na - lss campaign song binay ? ! oo ! only binay hahaha,1,0
TagTok_Stop,rt [ mention ] : breaking : separate dissenting opinion si nancy binay . 76-pager daw . bet ? !,1,0
TagTok_Stop,good job ! bait mo senior citizens ! # binay2016 # gobinay,1,0
TagTok_Stop,umasa eh ! ! ! ! andun si binay ? ? ? ?,1,0
TagTok_Stop,oo binay iboboto kita . wait tulog ako . zzzzz,1,0
TagTok_Stop,puro makati narinig mo kay binay debate ? ? ? ? # pilipinasdebates2016,1,0
TagTok_Stop,kapani paniwala ba kay roxas ? ? ? mas naniniwala voters binay kesa eh,1,0
TagTok_Stop,# duterteforpresident,1,0
TagTok_Stop,[ mention ] gaga hahahahahahahhahahahahaha . binay no,1,0
TagTok_Stop,puro binay nakikita,1,0
TagTok_Stop,binay moves !,1,0
TagTok_Stop,"[ mention ] tsk puro kayo patama kay vp binay . out of 200 + accounts , dun tsk # onlybinayunasailocos",1,0
TagTok_Stop,ftw pag ganap binay diyan . hahahahaha . [ url ],1,0
TagTok_Stop,claim it binay ! wala namang pangangarap ! # pilipinasdebates2016,1,0
TagTok_Stop,"for those voting for binay , why does he make a good president despite knowing his character and alleged corruptive ways are in question ?",1,0
TagTok_Stop,"binay , naturingang boy scouts national president takot putik ! [ url ]",1,0
TagTok_Stop,# thistimevotewisely,1,0
TagTok_Stop,balwarte binay laguna ? ? aba ! aba . ? ? ? ?,1,0
TagTok_Stop,nalang ba mr . binay nakikita niyo ? subukan niyo kayang tignan ung naitulong niya . suspicion .,1,0
TagTok_Stop,""" if cdec will win binay will win . pogchamp "" best thing i've seen all day",1,0
TagTok_Stop,"ad binay pandak nognog , wag kayong malilito sakaling iboboto nyo sya . baka mamaya isulat nyo eh kokey . tama .",1,0
TagTok_Stop,""" kung pa , pupunan ko , itatama ko "" -mar roxas buti si mar ? ? ? ? ? ? ? ?",1,0
TagTok_Stop,limlingan who 's still missing - is he d …,1,0
TagTok_Stop,[ mention ] do you have anything to throw binay ? lintik ha ! nakakapagod na !,1,0
TagTok_Stop,so mar roxas knows that there 's drugs or illegal works whatsoever in davao ?,1,0
TagTok_Stop,"roxas time ! i mean , roxas night market . not the shitty mar roxas .. ? ?",1,0
TagTok_Stop,pati si binay dinamay,1,0
TagTok_Stop,ako : diba nag - cheat exam noon?kaya si mar roxas iboboto mo .,1,0
TagTok_Stop,poe lumayo - layo kay mar oy . lamangan mo matindi - tindi . kayo nalang duterte maglaban ? ?,1,0
TagTok_Stop,"both binay and marcos simply can't believe they've lost . it is almost tragicomic , soon descending into farce .",1,0
TagTok_Stop,"i pity mar roxas he really wntd to be president he should have been , but gave up the only chance he had 6 yrs ago . tough luck .",1,0
TagTok_Stop,binay mar roxas matgal kayong nasa mataas posisyon edi sana babago bkt wala padin ? ? . duterte ! guys !,1,0
TagTok_Stop,"pulse asia jan ' 16 : binay down in nearly all areas & amp;classes , except ncr & amp ; abc , ( virtually no movement ) . double - digit decreases in vismin , e",1,0
TagTok_Stop,this is one of those times pareho . emerghed . ? ? ? ? ? ?,1,0
TagTok_Stop,"binay mag buhay señorito't señorita , wag libreng paaral cake exoluxion ticket nalang please hahahahaha : ---- ( ( (",1,0
TagTok_Stop,"c arwind prang c mar roxas lang , , anong "" galing "" dating hahaha",1,0
TagTok_Stop,"ba si binay , lagi nya sinasabi nung mayor sya "" sa makati .. sa makati "" .. wala syang maipagmalaki bise presidente ?",1,0
TagTok_Stop,""" [ mention ] : toni : "" ano katangian niyo kaya't kayong big winner ? "" binay : "" nognog , pandak , hirap . "" lol",1,0
TagTok_Stop,# 2 si mar roxas ? ! ? ?,1,0
TagTok_Stop,[ mention ] you're the last hope about this alleged cheating of mar roxas in pcos machines :( we the normal people are hopeless about it .,1,0
TagTok_Stop,# aldubserendipity,1,0
TagTok_Stop,etong binay to pprituhin eh,1,0
TagTok_Stop,pag si binay nanalo masasagot kahirapan # onlybinayparehotayo,1,0
TagTok_Stop,tas boboto du30 lalabas resibo ata roxas,1,0
TagTok_Stop,talo man tayu president ok basta manalo leni ipag mo si roxas # labanleni,1,0
TagTok_Stop,"overflowing amour propre , mister binay ! ? ? [ url ]",1,0
TagTok_Stop,"so , daniel padilla endorsing mar roxas . okay . boboto eh",1,0
TagTok_Stop,[ mention ] tatay mo ba si binay ? ? ? ? ? jk .,1,0
TagTok_Stop,kita iboboto grace poe .,1,0
TagTok_Stop,"i dont like binay but i laud his marketing team . sobrang galing branding , targeting and positioning . this is in stark contrast fr roxas '",1,0
TagTok_Stop,[ mention ] binay par . hahaha,1,0
TagTok_Stop,"feel feel grace poe kumanta lupang hinirang . ipagsigawan nya : pilipino ako , guys ! ! # pilipinasdebates2016",1,0
TagTok_Stop,"retweeted miriam santiago ( [ mention ] ): natural ! sinaktan mo eh , ayan nagbago",1,0
TagTok_Stop,kay binay nakapag - aral makakati .,1,0
TagTok_Stop,there is really a clear & amp ; convincing evidence regarding that charges against binay even n d hearing b4 expert says he is enriching himself .,1,0
TagTok_Stop,[ mention ] mar roxas !,1,0
TagTok_Stop,buhay mar roxas next week mmk .,1,0
TagTok_Stop,"[ mention ] [ mention ] stand down , you dawg ! [ mention ] step forward & amp ; beat down # duterte 's ramparts ! [ mention ] # fightforpoe !",1,0
TagTok_Stop,[ mention ] galit mo kay binay ah ! hmm ... do you have any personal relation to binay that made your anger extreme ?,1,0
TagTok_Stop,"toni : "" ano katangian niyo kaya't kayong big winner ? "" binay : "" nognog , pandak , hirap . """,1,0
TagTok_Stop,"if you were paid 40 million pesos to air black propaganda against mar roxas , would you ? [ mention ] ? ? ? ? ? ?",1,0
TagTok_Stop,"rt [ mention ] : toni : "" ano katangian niyo kaya't kayong big winner ? "" binay : "" nognog , pandak , hirap . "" ©",1,0
TagTok_Stop,good pm [ mention ] what is the issue re binay ? hoping for ur response . thanks ! ? ? ?,1,0
TagTok_Stop,"rt [ mention ] : toni : "" ano katangian niyo kaya't kayong big winner ? "" binay : "" nognog , pandak , hirap . """,1,0
TagTok_Stop,"wag sabihan si binay burn , baka seryosohin guys , binubulluy nanaman siya .",1,0
TagTok_Stop,tomorrow is not a holiday mar roxas just lost millions of votes .,1,0
TagTok_Stop,puro si binay,1,0
TagTok_Stop,""" nog nog rin "" tas binay 's face .. campaign ba or pambabash im so confused ? ? ? ? ? ¿ ?",1,0
TagTok_Stop,30k sweldo mo wala buwis increase pa ! binay na ! # onlybinaytaxcut # onlybinay [ url ],1,0
TagTok_Stop,"maligayang kaarawan , vice president jejomar c. binay ! [ url ]",1,0
TagTok_Stop,wala si binay bauan tech,1,0
TagTok_Stop,that binay nognog pandak ad is just too distrubing . it doesn't speak to me properly .,1,0
TagTok_Stop,"i'm really hoping voters don't get fooled by binay 's left and right allegations . i've no problems w / nognog pandak , being one myself .",1,0
TagTok_Stop,mar roxas @ mangaldan public market laterrrr,1,0
TagTok_Stop,touch don nognog binay commercial ? ?,1,0
TagTok_Stop,[ mention ] bigat nung bagsak nung tv ad binay galing eh . i haven't ! solid ba ?,1,0
TagTok_Stop,si mar roxas ma presidenti ambot nalang jud aning pilipinas,1,0
TagTok_Stop,si poe nalang please . wag si du30 ? ?,1,0
TagTok_Stop,si binay .,1,0
TagTok_Stop,"mar roxas to mobilize "" software solutions "" to improve public service . # mbhotseat",1,0
TagTok_Stop,"puti si poe ? dahil , bahid kasamaan . puro kabutihan lamang . # pilipinasdebates2016",1,0
TagTok_Stop,hahaha ! chinat kuya binay ! ! ? ? ? ?,1,0
TagTok_Stop,nao - oc - han grammar ad binay . -.-,1,0
TagTok_Stop,nakakalss ung bagong campaign song binay . only b1nay,1,0
TagTok_Stop,tong nababalitaan nangunguna si mar roxas ? ? ?,1,0
TagTok_Stop,nako nagprotesta tacloban kay mar roxas tapos si djp ieendorse si mar . tsk # psypagyanig,1,0
TagTok_Stop,it should be miriam and duterte ! and not roxas ! ! ! !,1,0
TagTok_Stop,hahaha bat tawang tawa commercial binay :((,1,0
TagTok_Stop,i don't know grace poe ? ? ? ? ? ?,1,0
TagTok_Stop,binay nanaman bukas,1,0
TagTok_Stop,"si mar roxas magpapatuloy , magpupuno , magtatama nasimulan matuwid . sinsero , dedikado . di dadramahan , di nanakawan .",1,0
TagTok_Stop,i'm wondering what 's on mar roxas ' mind .,1,0
TagTok_Stop,"toni : "" ano katangian niyo kaya't kayong big winner ? "" binay : "" nognog , pandak , hirap . "" © hahahaha",1,0
TagTok_Stop,"hala ka ? # rp69fanfic starring sandro marcos , sebastian duterte , paolo roxas , junjun binay . ihabol si luis hontiveros jake ejercito .",1,0
TagTok_Stop,"si binay puro "" ha "" si mar , napansin puro word "" alam mo .. "" # wantedpresident [ url ]",1,0
TagTok_Stop,basta ewan pag si binay banda huli manalo dyan ? ?,1,0
TagTok_Stop,"rt [ mention ] : toni : anong katangian nyo kaya't kayo karapat big winner ? binay : nognog , pandak , hirap …",1,0
TagTok_Stop,"[ mention ] xempre ate pag d nmn ung issue ibabalita yan.parang si binay madming issue binato skanya , binalita nmn",1,0
TagTok_Stop,hi binay kumusta dyan ub ...,1,0
TagTok_Stop,mar roxas pag si danilo dinala mo roxas halaran naku iboboto kita tas pakainin mo bahay hahahahahaha ? ? ? ?,1,0
TagTok_Stop,binay / roxas face swap result . wtf ? ? ? ? ? ? [ url ],1,0
TagTok_Stop,[ mention ] haha wag pakinabang binay ee hahah,1,0
TagTok_Stop,"binay said he doesn't want to be called "" nognog "" anymore but he used it on his ad . ba ? haha",1,0
TagTok_Stop,matatawa nalang advertisement binay roxas . wag uyyyy ! # votewisely # election2016,1,0
TagTok_Stop,parang mag - asawa sina miriam duterte tapos anak si poe . driver si binay kapitbahay si mar ! # pilipinasdebates2016,1,0
TagTok_Stop,"binay , please wag puro makati . you are the incumbent vp for god 's sake !",1,0
TagTok_Stop,"* taga makati , mo pwedeng husgahan # binay ?",1,0
TagTok_Stop,[ mention ] now mar roxas buying all the dance kids finals ads ! hahaha,1,0
TagTok_Stop,memorize kapatid commercial binay ? ?,1,0
TagTok_Stop,"sigurado mahahati boto kay miriam duterte . please , sana wag manalo si binay ! ! ! ! ! # duterte2016",1,0
TagTok_Stop,"pag architect / lawyer , magtago binay . uunahin lahi mo .",1,0
TagTok_Stop,ginastos grace poe pagpakyaw bus rtmi binili bigas pinamigay sana sayang .,1,0
TagTok_Stop,mar roxas can be beaten by no less than a nuisance candidate -- former comelec chairman sixto brillantes ... very true . !,1,0
TagTok_Stop,"c binay ngayon , sunod sabado c mar . # wantedpresident",1,0
TagTok_Stop,hahahaah ! galit kay binay ha ! ! ! ! : ppp [ mention ] haahahaha [ url ],1,0
TagTok_Stop,[ mention ] hahahaha . cute mo dyan binay . hahaha,1,0
TagTok_Stop,"cousins crying bc miriam is placed in the last . me too . idk what is happening . binay , roxas over miriam ? ! ! !",1,0
TagTok_Stop,"dear mar roxas , you fought well sir . i still believe in you , your voice means a lot to us . do not get tired of serving our country .",1,0
TagTok_Stop,[ mention ] dinamin or binayaran sya . alam mo alam binayaran kathniel kay mar roxas :),1,0
TagTok_Stop,get presidentiable makakabasa ! ! binay ? roxas ? poe ? nakupo . # dutertesolid [ url ],1,0
TagTok_Stop,"rt [ mention ] : nognog , pandak , hirap di nagawa . binay memes incoming ! ? ? ? ? ? ?",1,0
TagTok_Stop,"binay , who 's tagged as a thief and the most corrupt of them all , is doing better by ignoring everything . sad , really .",1,0
TagTok_Stop,basta ewan lng pag di binay banda huli manalo dyan ? ?,1,0
TagTok_Stop,pagpatay solusyon problema pilipinas e. yun ! ? ? # poeismypresident # leniismyvp,1,0
TagTok_Stop,hala hulog log log,1,0
TagTok_Stop,naiinis kase close fight si roxas poe . akala boboto dyan ee # halalan2016,1,0
TagTok_Stop,"atty . bondal shows clip of rep . abi binay saying "" hindi poor "" , which he says is contrary to vp binay 's ads .",1,0
TagTok_Stop,[ mention ] hahahaha . rica binay . lol,1,0
TagTok_Stop,"mar roxas is like the most hated person on social media right now . well , next to kathniel . * cringe *",1,0
TagTok_Stop,"omg , aldub . don't you dare endorse binay . ? ?",1,0
TagTok_Stop,[ mention ] matagal na . tanungin mo si binay .,1,0
TagTok_Stop,""" only binay "" "" ipagpapatuloy nasimulan fpj "" "" ako si mar - trabaho lang , drama "" "" patay kayo "" me : [ url ]",1,0
TagTok_Stop,"mar roxas yesterday , mar roxas again tonight !",1,0
TagTok_Stop,# aldublovelock the bias t.v network award goes too ! ? ! ! ! ?,1,0
TagTok_Stop,[ mention ] malamang si binay ! malakas e ! haha ! # aldubebtamangpanahon,1,0
TagTok_Stop,"if you don't want duterte , then don't . why call other candidates to unite and go against one . # roxas # protectphdemocracy",1,0
TagTok_Stop,mangyayare nakaraang sakuna kay binay # onlybinaymagaangatsatacloban,1,0
TagTok_Stop,tong si binay ngumiti ulet ha hmm ?,1,0
TagTok_Stop,"si binay gustung - gusto mo ipaglaban gaano kasama tingin ibang tao kanya . wala lang , feeling mo e ? ?",1,0
TagTok_Stop,rason di si mar roxas pinatakbo nung huling halalan .. malamang si joseph estrada pangulo,1,0
TagTok_Stop,kabahan roxas trillanes # eleksyon2016,1,0
TagTok_Stop,si binay ayaw mag concede ! pakigising nga .,1,0
TagTok_Stop,# tvpatrol is mar roxas ' ? how come ? a feature news this long in # primetime should be very expensive .,1,0
TagTok_Stop,gg mar roxas .,1,0
TagTok_Stop,please spread . we are duterte 's media . philippine media will always twist his words . # kayduterteako [ url ],1,0
TagTok_Stop,no matter what my heart roots for you mar roxas ! !,1,0
TagTok_Stop,has grace poe criticized jalosjos for actually raping a child ? no .,1,0
TagTok_Stop,anybody but binay !,1,0
TagTok_Stop,rt [ mention ] : si binay presendente tatawagin siyang p - nay ? ! tanong hahahaha,1,0
TagTok_Stop,"good vibes ? dormmate across the hall is singing "" only binay , only binay "" hahahaha good morning !",1,0
TagTok_Stop,[ mention ] please color your gray hair with black . you look older than vp binay . please .,1,0
TagTok_Stop,i think tatalo level pagiging balimbing remulla nya kay binay,1,0
TagTok_Stop,[ mention ] * binay 's commercial * hahahaha,1,0
TagTok_Stop,[ mention ] si binay ! hahahahahahah .,1,0
TagTok_Stop,"duterte fans , ' wag pakasisiguro . mar fans , partial yan . poe fans , same to you . binay fans , ' wag bitter . miriam fans , stay classy .",1,0
