method,text,predicted,actual
mBERT_Slang_Stop,"if mar roxas won the presidential candidate , we're dead #election2016",0,1
mBERT_Slang_Stop,#miriam2016,0,1
mBERT_Slang_Stop,basta summary: no to binay,0,1
mBERT_Slang_Stop,"sobrang naiirita political ad binay. puttanesca pasta spag. [daming pera, aba. 500k 30 seconds primetime. grabe.] ??",0,1
mBERT_Slang_Stop,i'm ready for 9....cause i know who will win....and that's mar roxas....pandadaya ??,0,1
mBERT_Slang_Stop,burned to binay level. [url],0,1
mBERT_Slang_Stop,rt [mention]: my disgust with binay started when he made his wife ran &amp; took his place. alam mo agad ganid pera/power. [url],0,1
mBERT_Slang_Stop,"no matter how yout cut it, the dotc mar roxas led was cesspool of corruption. [mention] [mention]",0,1
mBERT_Slang_Stop,[mention] isipin mo baka manalo si binay as president. iyan makakatulog.,0,1
mBERT_Slang_Stop,"what the fuck online survey si santiago una. apparently, tamad bumoto kabataan lumabas bahay. iyan nauna si binay ):",0,1
mBERT_Slang_Stop,"si poe humakot tao, si binay nanuhol tao, si mar namigay envelope, si duterte kusa sure pagbabago #phvoteduterte",0,1
mBERT_Slang_Stop,"tomorrow election day never forget what mar roxas said to yolanda victims:""bahala kayo buhay nyo!"" ninakaw aid [url]",0,1
mBERT_Slang_Stop,[mention] [mention] hahahahahahaha ! pakyu binay ! ???????? miss kayo,0,1
mBERT_Slang_Stop,the benghazi hearings. it's the american version of the never ending binay hearings we have here.,0,1
mBERT_Slang_Stop,mar p... [url],0,1
mBERT_Slang_Stop,"rt [mention]: grace poe hasn't issued any statement on landoph? i have missed it. no sympathy? maiiwan, right? guess landoph victim…",0,1
mBERT_Slang_Stop,binay treats typhoon victims jollibee: strictly no spoon and fork? [url],0,1
mBERT_Slang_Stop,#aldubmissingring,0,1
mBERT_Slang_Stop,[mention] [mention] kay nancy binay gaganda kulay,0,1
TagTok_Slang_Stop,# nomorechance [ url ],0,1
TagTok_Slang_Stop,poor binay ? ? [ url ],0,1
TagTok_Slang_Stop,anybody who plans to vote for binay is definitely an utter moron . # pakganurn,0,1
TagTok_Slang_Stop,"[ mention ] [ mention ] i will support your decisions babies , but sorry to say , mar roxas is not fit to be president ! ? ?",0,1
TagTok_Slang_Stop,"i strongly disagree on electing [ mention ] for president . she 's an atheist ! guys , come on ! # notomiriam [ url ]",0,1
TagTok_Slang_Stop,# du30forpresident2016,0,1
TagTok_Slang_Stop,"[ mention ] gnun tlaga , pag galit tao , pupuna paningin mong feature nya ... parang kay binay , pag dark nya : d",0,1
TagTok_Slang_Stop,kakapalan binay wagas ... pati undas ! [ url ],0,1
TagTok_Slang_Stop,"crowd sourcing : kaninong ad mas nakakasuka , kay grace poe kay binay ?",0,1
TagTok_Slang_Stop,laging itim background color commercials binay ? hmm,0,1
TagTok_Slang_Stop,"[ mention ] [ mention ] [ mention ] also be wary of friends and poes , este , foes .",0,1
TagTok_Slang_Stop,[ mention ] or the binay uplb roast . please .,0,1
TagTok_Slang_Stop,pag tumakbo duterte - fernando or santiago - duterte ! punyeta ! blangko balota senator pababa ! pres - vp laman ! cant wait !,0,1
TagTok_Slang_Stop,# otwolbackslide commercial break,0,1
TagTok_Slang_Stop,"my shit list of politicians who should be vanished from the philippine gov't forever : binay , sotto , enrile",0,1
TagTok_Slang_Stop,"binay , libre gamot ? libre pahospital ? tapos no income tax ? wehhh",0,1
TagTok_Slang_Stop,"isyu dilaw bigas ind bala , kurakot si binay , amerikanang poe .. ilihis isyu napakatagal .. # duterte",0,1
TagTok_Slang_Stop,"why choose binay , poe and roxas over santiago ? damn .",0,1
TagTok_Slang_Stop,# notolp,0,1
TagTok_Slang_Stop,part administrasyon binay . kang ipokrito . # pilipinasdebates2016 # miriam2016 # simiriamangsagot,0,1
TagTok_Slang_Stop,[ mention ] but still binay got the highest distrust and disapproval ratings .,0,1
TagTok_Slang_Stop,[ mention ] [ mention ] paawa effect ads nya mar roxas kaasar # aldub6thmonthsary,0,1
TagTok_Slang_Stop,naaay .... … [ url ],0,1
TagTok_Slang_Stop,[ mention ] vote buying si binay eh,0,1
TagTok_Slang_Stop,"everyone is convinced that mar roxas will cheat in these elections . so he as well withdraw - coz win or lose , he'll be seen as a cheater",0,1
TagTok_Slang_Stop,i cringe everytime binay claims makati while he 's a 6 year vice president . # pilipinasdebates2016 # halalan2016,0,1
TagTok_Slang_Stop,# notobinay2016 [ url ],0,1
TagTok_Slang_Stop,"salgado on vp binay being the top spender in political ads : selective justice , selective data nangyari",0,1
TagTok_Slang_Stop,"grabe si binay oh , makadeny accusations wagas!milyones deposit from dummies acct!!tsek tsek [ url ]",0,1
TagTok_Slang_Stop,""" pero iba , maraming nagawa . iyan si binay . "" ahahahahahahahaahahahahahahahaahahahahahahahahahahahahahahahahaha .",0,1
TagTok_Slang_Stop,well . poe better be ready for the coming black propaganda from mar and binay . # gutterlanguage # nojoke [ url ],0,1
TagTok_Slang_Stop,"nag suot pulang damit , kitkat na ? -binay",0,1
TagTok_Slang_Stop,[ url ],0,1
TagTok_Slang_Stop,uh oh . not good . - exclusive : grace poe huling huli nangsuhol 500 pesos tao ! [ url ],0,1
TagTok_Slang_Stop,"totally lost it when he supported binay . i guess when he has nothing more to lose , he can say anything he wants . [ url ]",0,1
TagTok_Slang_Stop,muka kang yagba binay,0,1
TagTok_Slang_Stop,ayaw president binay&amp;roxas # wantedpresendent # eskinolmainegirl,0,1
TagTok_Slang_Stop,the binays have stolen billions no arrest warrant yet - libel moves fast . for inc . for binay .,0,1
TagTok_Slang_Stop,[ mention ] what if si binay si plankton hahahahahahahahhahaha,0,1
TagTok_Slang_Stop,# boobatantereport : ofw binoto si grace poe lumabas resibo hillary clinton . charot !,0,1
TagTok_Slang_Stop,# roro # switchtomar machines,0,1
TagTok_Slang_Stop,"binay : "" i a man of proven accountability and transparency . "" me : * insert da fuk lyin , always lyin meme *",0,1
TagTok_Slang_Stop,"# binay2016 will not only aim for billions but eventually he will claim are country us "" pilibinay "" # notobinay # phvote [ url ]",0,1
TagTok_Slang_Stop,# pilipinasdebates2016,0,1
TagTok_Slang_Stop,manalo man si duterte sana unang patayin nya e nagdrudrugs lumaban konsehal kilalang kilala ko . 100 % manyak ? ?,0,1
TagTok_Slang_Stop,""" only binay touches my skin""dafuq ? ? ? ? ?",0,1
TagTok_Slang_Stop,kay binay madilim advertisment,0,1
TagTok_Slang_Stop,[ url ] # selfishpoe inuuna pansariling interest kumoara kapakanan bayan . # roro2016 # roxasrobredo,0,1
TagTok_Slang_Stop,binay is so ill informed.mindanao problem not a socio economic problem but a cultural problem ! research pag time # pilipinasdebates2016,0,1
TagTok_Slang_Stop,"eleksyon show , title face2face . si duterte isinusumbong.mar , poe mds nagsumbong.si binay sawsawero .",0,1
TagTok_Slang_Stop,"# binay , puro makati . ano 'ng nagawa mo anim pagka vice president ? # 2016elections",0,1
TagTok_Slang_Stop,"i really hope the voting public bothered to witness this debate . if you're still voting for duterte or binay , then idk anymore . # phvote",0,1
TagTok_Slang_Stop,enrile to raise # mamasapano issue vs roxas if admin uses corruption vs binay [ url ] | [ mention ] [ url ],0,1
TagTok_Slang_Stop,.... tss,0,1
TagTok_Slang_Stop,alingbelenofficial [ url ],0,1
TagTok_Slang_Stop,"i hear our neighbor 's sing vp binay 's jingle lyrics . from only binay to "" lonely binay . "" huhu wait na - lss",0,1
TagTok_Slang_Stop,get well soon . haha,0,1
TagTok_Slang_Stop,hakot poe,0,1
TagTok_Slang_Stop,vote buying from mar roxas . first time nakatanggap galing president [ url ],0,1
TagTok_Slang_Stop,edi iboto si miriam mapunta kay roxas . haha # suchlogic,0,1
TagTok_Slang_Stop,mar roxas : i don’t need ofw vote [ url ] via [ mention ],0,1
TagTok_Slang_Stop,# pushawardskathniels,0,1
TagTok_Slang_Stop,presidente duterte i'm sure in last debate itaob mayor digong nambatikos kanya .. roxas binay poe manginig kayo ....,0,1
TagTok_Slang_Stop,only binay wtf ? ? ? hahahaha,0,1
TagTok_Slang_Stop,[ mention] .. mar roxas ' statement makes no sense ... not for a future president !,0,1
TagTok_Slang_Stop,wala character pagiging lider puro angas .. sbgy ibtibng dcsyon # mmreturntomako kapusobrigade,0,1
TagTok_Slang_Stop,? ? ? ? ? ? ? ? ? ?,0,1
TagTok_Slang_Stop,"well , duterte 's rank was quite expected but i can't believe roxas , poe , and binay over santiago ? this is a proof that many ppl has no brains",0,1
TagTok_Slang_Stop,"birthday binay ngayon , i still hate him -_- babatikusin tvc haha =) ) ) # psysabog",0,1
TagTok_Slang_Stop,question : do grace / binay / digong attack each other ? noh ? they all attack mar ! # evilconspiracy to bring us back to dark times ...,0,1
TagTok_Slang_Stop,"pagbabantang nagaganap commercial mar roxas , pag natuloy matuwid keme keme ?",0,1
TagTok_Slang_Stop,look who 's talking . aquino 's admin did a good job of exposing binay 's filthy deeds ? ? [ url ],0,1
TagTok_Slang_Stop,"look the mirror , sen . rt [ mention ] : trillanes on binay : once a plunderer , always a plunderer [ url ]",0,1
TagTok_Slang_Stop,# aldubyougoodbye,0,1
TagTok_Slang_Stop,i'd say i'm about as fucked as mar roxas denying his case against the victims of yolanda [ url ],0,1
TagTok_Slang_Stop,"nasa 2nd spot si mar roxas wow -.- leni robredo mar , na . lol",0,1
TagTok_Slang_Stop,[ mention ] [ mention ] na . si binay . ? ?,0,1
TagTok_Slang_Stop,grabe du30 kay poe ? ?,0,1
TagTok_Slang_Stop,and dada mar roxas # roxasquitnow # dutertetilltheend,0,1
TagTok_Slang_Stop,"[ mention ] since inc announce that they are endorsing duterte , do you still voting for mar roxas ?",0,1
TagTok_Slang_Stop,only binay touches my skin who touches yours ? syempre rodrigo duterte ... hahahaha ... # duterte2016,0,1
TagTok_Slang_Stop,# showtimehashtags [ url ],0,1
TagTok_Slang_Stop,"mar roxas is being desperate and shows how indecent he is . also , our current president is tolerating such act because he 's the one behind ...",0,1
TagTok_Slang_Stop,"[ mention ] bagong binay ad , paawa effect :((",0,1
TagTok_Slang_Stop,"salgado on vp binay being the top spender in political ads : selective justice , selective data nangyari | via d …",0,1
TagTok_Slang_Stop,"only binay touches my skin , who touches yours ? ? ?",0,1
TagTok_Slang_Stop,iyan si binay . xd samoka [ url ],0,1
TagTok_Slang_Stop,mar roxas too thirsty to win,0,1
TagTok_Slang_Stop,# aldubforbiddenlove bagay kay vp jojo binay bibitayin iyan,0,1
TagTok_Slang_Stop,"wala akong mapili kayna binay , santiago , duterte . basta "" kahit si roxas . """,0,1
TagTok_Slang_Stop,"goodbye aquino administration , mar roxas , abs - cbn , kathniel , yellow retards ? ?",0,1
TagTok_Slang_Stop,"merong duterte death squad , meron ding : mar mudslingers poe paawa squad binay boodle fighters miriam medical mysteries",0,1
TagTok_Slang_Stop,panu si binay kabuhay - buhay speech . [ url ],0,1
TagTok_Slang_Stop,"a word to describe vp binay , trillanes said : "" greed . "" # mbhotseat # trillanesinmb # halalan2016",0,1
TagTok_Slang_Stop,""" ang pangulo si mar roxas . ishare mo to 25 tao within 30mins magkakaron sobre . kang tumawa kapitbahay meron na "" ? ?",0,1
TagTok_Slang_Stop,"definitely under mar roxas and leni robredo , fight against corruption ; likes of enrile , revilla , estrada and binays continues . # politicsph",0,1
TagTok_Slang_Stop,jajajhha pera pera tlga tong si binay [ url ],0,1
TagTok_Slang_Stop,the question is not whether binay is bad but whether he will be badder # phvote [ url ] [ url ],0,1
TagTok_Slang_Stop,# nakupoe,0,1
TagTok_Slang_Stop,puñeta ' tong si mar roxas . hays . ? ?,0,1
TagTok_Slang_Stop,jose rizal [ url ],0,1
TagTok_Slang_Stop,yak binay . yakkk,0,1
TagTok_Slang_Stop,"lintek to si binay . tatakbo presidente , pinagmamalaki makati nakalipas .",0,1
TagTok_Slang_Stop,"binay , it 's either your team failed research or you purposely got it wrong . but knowing you , it must ba the latter [ url ]",0,1
TagTok_Slang_Stop,news : mar roxas to face enrile grilling when # mamasapano probe reopens [ url ] | via [ mention ] # thelance # stayupdated,0,1
TagTok_Slang_Stop,rt [ mention ] : palang advert si binay ? hahahaha . # oilybinay haha joke # onlybinay,0,1
TagTok_Slang_Stop,si . mar roxas to # election2016,0,1
TagTok_Slang_Stop,pick up line ba iyan mr.vp binay ? # notobinay [ url ],0,1
TagTok_Slang_Stop,hala 2nd si mar roxas .... 7.1 million .... 1st si duterte [ mention].2 million votes partial and unofficial votes .,0,1
TagTok_Slang_Stop,"rt [ mention ] : jogging with ipad . hassle , mar roxas . ? ? [ url ]",0,1
TagTok_Slang_Stop,[ mention ] [ mention ] pano remaining ph 5b nanalo si mar roxas ? bulsa binay ganern ?,0,1
TagTok_Slang_Stop,dayaan talagang magaganap gagawa si mar manalo si duterte .. poor poor roxas # bigswitch2miriam # lunetadutertecayetano,0,1
TagTok_Slang_Stop,choosing the lesser of two evils is still choosing evil [ url ],0,1
TagTok_Slang_Stop,binay should be more original and stop using any reference to [ url ],0,1
TagTok_Slang_Stop,tengeneng mar roxas to abusado patalastas haha,0,1
TagTok_Slang_Stop,kawawang binay hays,0,1
TagTok_Slang_Stop,""" [ mention ] : "" only binay , oily binay "" ? ? "" hahahahaa",0,1
TagTok_Slang_Stop,"oha ! vp binay magpadq kalaban manalo , unlike desperate candidates . # onlybinay [ url ]",0,1
TagTok_Slang_Stop,"rt [ mention ] : roxas - takot pangulo poe - no exp , lvl 1 binay - idol ko , makunat makunat santiago - pick - up line duterte - …",0,1
TagTok_Slang_Stop,[ mention ] don't tag me . i don't like binay . end of convo . [ mention ] [ mention ] [ mention ],0,1
TagTok_Slang_Stop,rt [ mention ] : naiinis ba commercial binay ?,0,1
TagTok_Slang_Stop,duterte till the end,0,1
TagTok_Slang_Stop,"rt [ mention ] : baka pati pagkapandak , nogonog , ulila , corrupt vp binay ibintang ninyo kay roxas # showtimepbbsalubong",0,1
TagTok_Slang_Stop,"calling all supporters of marcos , erap , cj corona , binay , pgma .... # abscbndontlie [ url ]",0,1
TagTok_Slang_Stop,[ mention ] lagot kay binay ? ?,0,1
TagTok_Slang_Stop,"trillanes , nilinaw mas malala magiging presidente si duterte vp binay # dzmmteleikawnaba # halalan2016 | via dzmm teleradyo",0,1
TagTok_Slang_Stop,[ mention ] i therefore conclude that binay is very good in the business of stealing . [ mention ],0,1
TagTok_Slang_Stop,malayo layo boto duterte saka roxas . ikatakot . wala ba ? ? ? ? ?,0,1
TagTok_Slang_Stop,""" [ mention ] : ideal slogan for binay : only binay touches my skin , who touches yours ? lol "" hahahahahahahahaha tawang tawa",0,1
TagTok_Slang_Stop,iyan si binay,0,1
TagTok_Slang_Stop,assuuuuss binay,0,1
TagTok_Slang_Stop,"in the end , we all concluded that we hate binay",0,1
TagTok_Slang_Stop,kang tao [ mention ] ? ? pinamimigay mo kay binay hayup ? ? ? ? [ url ],0,1
TagTok_Slang_Stop,mar roxas .. zero charm in interviews ... the more he speaks the less likely i vote for him .. # votemainefpp # kca,0,1
TagTok_Slang_Stop,"i will believe binay if his campaign will plug his achievements as vp , not always about makati . like duh .",0,1
TagTok_Slang_Stop,ydptrrr akun tsura sang 4thyr hahahahaha nawawalang anak binay ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? [ url ],0,1
TagTok_Slang_Stop,"buhay yellow nsa mmk ? itry buhay binay , miriam , duterte , etc . ha # abscbnzerointegrity",0,1
TagTok_Slang_Stop,wala junjun binay government . ? ? ? ? ? ? ? ? ? ? ? ?,0,1
TagTok_Slang_Stop,baby won't you come my way ? — ba tuwid daan ? ? ? mar roxas ? [ url ],0,1
TagTok_Slang_Stop,haluh . anong kalokohan iyan binay ? ? ?,0,1
TagTok_Slang_Stop,tuwang tuwa kayo satire article nagsabi magwiwithdraw si miriam to make way for duterte ? hahhahh shit bobo pamilya,0,1
TagTok_Slang_Stop,rt [ mention ] : binay 's political advertisement never fails to irritate me,0,1
TagTok_Slang_Stop,im done listening to a mad monarchist who believes that duterte should ordain himself king of the archipelago . poor man .,0,1
TagTok_Slang_Stop,i'll understand people choosing duterte & gt ; mds . but choosing mar / binay / poe & gt ; mds ? hinithit ninyo ba indelible ink ? # miriamforpresident,0,1
TagTok_Slang_Stop,[ mention ] takot takot magisa students lalo si binay pobya he he,0,1
TagTok_Slang_Stop,dati # duterte he has paninindigan but now i don't like him anymore tatakbo cos poe won the case . # masyadosiyangpabebe,0,1
TagTok_Slang_Stop,boboto kayo kay binay . botohanin ninyo si honasan . kayo magboto kay honasan . nyo ... [ url ],0,1
TagTok_Slang_Stop,rt [ mention ] : channel to promotes mar roxas and leni robredo . wiw . ? ?,0,1
TagTok_Slang_Stop,grabe . 4 m mayor duterte kay poe .,0,1
TagTok_Slang_Stop,rt [ mention ] : whatever ! vp binay ..,0,1
TagTok_Slang_Stop,"# aldubforbiddenlove on press time nag iimbestiga si enrile mmsapano about saf 44 , wla yn epal iyan si enrile tuta binay iyan",0,1
TagTok_Slang_Stop,"mar regrets grace turned down to fight duterte for country 's sake . no mar , it was to save the country from more of the same noynoy rule . ? ?",0,1
TagTok_Slang_Stop,"# duterte thou shall not kill,#gracepoe thou shalt not renounce allegiance to country.binay thou shalt not steal ! [ url ]",0,1
TagTok_Slang_Stop,[ mention ] [ mention ] parang si vp binay dummy ? haha,0,1
TagTok_Slang_Stop,[ mention ] iyan ? ? ? ? sawa kadikluman kang campaign binay ? ? ? ? ? ? ? ? joke hahahahahahaha,0,1
TagTok_Slang_Stop,ma replicate si binay ? bilyones nawala bayan . [ url ],0,1
TagTok_Slang_Stop,"trillanes , mas natatakot umano kay duterte pagpatay kay vp binay tinawag "" magnanakaw "" # dzmmteleikawnaba",0,1
TagTok_Slang_Stop,only binay ? ? ? ? ? ? srsly guyssss,0,1
TagTok_Slang_Stop,"yo , suki 7 - 11 jacinto . # 3 si binay branch niyo ? ? ? mar # 6 tho . haha [ url ]",0,1
TagTok_Slang_Stop,"rt [ mention ] : porket iniendorse dj si mar roxas , naturn off na ? wtf . # psypagyanig [ url ]",0,1
TagTok_Slang_Stop,"rt [ mention ] : mar roxas forever arrogant , i can't imagine him as a president plus the irritating first lady on his side .",0,1
TagTok_Slang_Stop,"ayon kay koring : darating eleksyon good & amp ; evil , liwanag & amp ; kadiliman siguro si poe binay sinasabi",0,1
TagTok_Slang_Stop,"so , i have decided . i won't vote for # du30 . i won't even vote for roxas , too . as well as binay and poe . heck , i ... [ url ]",0,1
TagTok_Slang_Stop,and they say binay will sell ph to cn . galit galit sila . magkakaroon kumpetensya . gunggong . [ url ],0,1
TagTok_Slang_Stop,mar ? basag kay binay ? ?,0,1
TagTok_Slang_Stop,"the good thing w/ mar roxas is that don't need to destroy him . just let him speak , he'll naturally destroy himself . fight for digong",0,1
TagTok_Slang_Stop,[ mention ] * binay dies *,0,1
TagTok_Slang_Stop,[ mention ] mron pandaraya si du30 marcos binoto manong kso lumbas resibo nya si mar roxas robredo lumbas,0,1
TagTok_Slang_Stop,"binay calls duterte ‘ abnormal , ’ says he has ‘ sick mind ’ [ url ] | [ mention ] # voteph2016 # pilipinas2016",0,1
TagTok_Slang_Stop,"current rank : # 1 si duterte , ba't # 2 si mar roxas ? ! ? ! ? ! tanginang iyan",0,1
TagTok_Slang_Stop,"i don't know why they're bashing kn , is it bcs of the "" so called violation "" or bcs they support mar roxas ? it 's their choice pakialam nyo ?",0,1
TagTok_Slang_Stop,"rt [ mention ] : only binay touches my skin , what touches yours ? ahahhahaha",0,1
TagTok_Slang_Stop,rt [ mention ] : anong nababalitaan si mar roxas i - endorse dj ? no way pls .,0,1
TagTok_Slang_Stop,binay and roxas are the same . they both run not for public but for their personal interest . shame . # voteph2016 [ mention ],0,1
TagTok_Slang_Stop,"pugoy : hostage davao starring ian veneracion 1992 duterte duterte sigaw more siraan : starring roxas , poe , binay [ url ]",0,1
TagTok_Slang_Stop,"re - post : mar roxas , we are warning you : play dirty , and we'll play rough . play fair , and we'll play fair too . do ... [ url ]",0,1
TagTok_Slang_Stop,mag lipshiner dalat si junjun oy # junjun # binay,0,1
TagTok_Slang_Stop,[ mention ] [ mention ] epal naman . ? ? parang kang si mar roxas .,0,1
TagTok_Slang_Stop,im expecting duterte or santiago with highest votes not roxas sorry ayoko dayaang matuwid,0,1
TagTok_Slang_Stop,[ mention ] alden was never on the list . mar roxas wouldn't want someone who'll dubsmash for his campaign . thats sick as fvck ? ?,0,1
TagTok_Slang_Stop,"sinusulsol nagawa nya , iboto sya , only binay",0,1
TagTok_Slang_Stop,"binay , tinatago . when invited for an investigation mar appears . unlike binay , nagtatago ! [ url ]",0,1
TagTok_Slang_Stop,leche mar roxas tatalunin duterte ? ?,0,1
TagTok_Slang_Stop,"[ mention ] [ mention ] nora : noranians , vilma : vilmanians , binay : binayran ? ?",0,1
TagTok_Slang_Stop,"no hate kay poe and duterte though . in the end , it 's the duty of every filipino to unite behind the new government .",0,1
TagTok_Slang_Stop,mahahati boto between duterte and santiago . kay poe roxas . lalaki chance binay . feeling to ! haha.naku naku naku !,0,1
TagTok_Slang_Stop,"seriously though , what will happwn to the philippines if we have manny pacquiao , alma moreno and the binays in our senate ? smh ...",0,1
TagTok_Slang_Stop,[ mention ] atleast si binay roxas gagawi maiangat nya pwe,0,1
TagTok_Slang_Stop,binay prowomen,0,1
TagTok_Slang_Stop,# phvotemiriam,0,1
TagTok_Slang_Stop,"even if you're for defensor , duterte , mar , or poe , we can all agree that binay is shit . # pilipinasdebates2016",0,1
TagTok_Slang_Stop,rt [ mention ] : # rememberingyolanda made me realize how fake mar roxas is .,0,1
TagTok_Slang_Stop,kawawa pulis nasaktan # apec2015 rally . gwapo ba nakabraces pa . si binay or mia genmgr [ mention ],0,1
TagTok_Slang_Stop,"kapanga nakaluklok posisyon nandaraya kana agad . t[mention]!n@ mo mar roxas pnoy , sabwatan nyong ... [ url ]",0,1
TagTok_Slang_Stop,i'm not pro - marcos but sometimes i do wonder why marcos closed abs - cbn down ? a : coz of their manipulative / false media . duterte till the end,0,1
TagTok_Slang_Stop,laging si mar tinitira nya ? si binay nya ginaganito ? hmmm [ url ],0,1
TagTok_Slang_Stop,"matagal tong issue to kay vp binay a , palang kakasuhan ? ? ?",0,1
TagTok_Slang_Stop,"# ayawsadilaw rather than battle duterte with his brain , roxas battles him with idiocy [ url ]",0,1
TagTok_Slang_Stop,# notoroxas,0,1
TagTok_Slang_Stop,ph vote duterte,0,1
TagTok_Slang_Stop,mar roxas look like my ass,0,1
TagTok_Slang_Stop,# binay2016 : bawal bawal kurakot palasyo ! [ url ],0,1
TagTok_Slang_Stop,# onlybinayagainstrape,0,1
TagTok_Slang_Stop,"panuorin nu muna buo , kau mag balita mar roxas jojo binay [ url ]",0,1
TagTok_Slang_Stop,"debate si roxas binay parang balls sumagot , magtanong mag explain . point pointless naman . ? ? ? ? ? ?",0,1
TagTok_Slang_Stop,kun sakaling tumakbo si duterte . duterte vs miriam . mahahati votes . baka manalo si binay creepy :( # takboduterte,0,1
TagTok_Slang_Stop,[ trendin now ] bagong video kapalpakan mar roxas [ url ],0,1
TagTok_Slang_Stop,"trending are pilipinas debate , duterte , abiascbn , binay [ url ]",0,1
TagTok_Slang_Stop,# binay # duterte ? constantly choosing the lesser of two evils is still choosing evil . ... [ url ] [ url ],0,1
TagTok_Slang_Stop,# hucospicos mar,0,1
TagTok_Slang_Stop,iyan programang pantawid pamilya kaya’t tuloy - tuloy pagbabago . maliwanag kay vp binay # mambobolangduterte,0,1
TagTok_Slang_Stop,the camp of mar roxas has reportedly offered p100 million to the“aldub ” - no no no way ! # aldub15thweeksary [ url ],0,1
TagTok_Slang_Stop,rt [ mention ] : mar roxas on calls for sen . poe to inhibit from mamasapano probe : it 's not for me to comment on somebody else 's conduct …,0,1
TagTok_Slang_Stop,what the hell manny pacquiao kay binay pa ? ? ?,0,1
TagTok_Slang_Stop,"i voted meriam for president , but if she didnt won ? okey saken si duterte si roxas.please lang ! si roxas .",0,1
TagTok_Slang_Stop,si mama binay eh hahah ayaw kay du30 meow,0,1
TagTok_Slang_Stop,"[ mention ] [ mention ] plenty "" tinnitus ping "" quiet time with himself & amp ; reflect how he & amp ; # maroxas lost their marbles playing liar 's dice",0,1
TagTok_Slang_Stop,"[ mention ] if roxas or duterte din , duterte haha jusko maawa tuwid kay roxas myghad",0,1
TagTok_Slang_Stop,sunkissed . but this doesn't mean i support binay for president . … [ url ],0,1
TagTok_Slang_Stop,[ mention ] [ mention ] [ mention ] cant get any more trapoesque cliche than that .,0,1
TagTok_Slang_Stop,rt [ mention ] : nagpa - birthday boodle fight si vp binay . naks maraming kasing nacorrupt .,0,1
TagTok_Slang_Stop,boo mar roxas ? ? ? ? he has that attitude towards yolanda victims too . [ url ],0,1
TagTok_Slang_Stop,"[ mention ] we know right . sad thing is , you're in the service of mar roxas not for filipinos . that 10 minute pol ad gap of mar is annoying",0,1
TagTok_Slang_Stop,nanakawan mar roxas . kase nauna magnakaw ? ? ? ? [ url ],0,1
TagTok_Slang_Stop,wala akong pakialam anti binay ? ? ? ? ? ? ? ? ? ? ? ? ? ?,0,1
TagTok_Slang_Stop,"hoy , [ mention ] , wala kayong spoon & amp ; fork ? ayoko kumain inyo ganun . lol . # binay [ url ]",0,1
TagTok_Slang_Stop,"rt [ mention ] : bibig binay nanggaling okay buhay noon . ba yan , # liarliar . [ url ] https:/ …",0,1
TagTok_Slang_Stop,"si miriam mahalal , utang loob si binay ! # halalan2016 # pilipinasdebates2016",0,1
TagTok_Slang_Stop,"goodbye pangarap binay , vp binay will not be the next president of the ph . bawal kurap ! [ url ]",0,1
TagTok_Slang_Stop,? ? ? ? ? ?,0,1
TagTok_Slang_Stop,"actually , i considered roxas , and siguro i'm not that against unti unti paghabol kay duterte . shit . malaking gulo to huli .",0,1
TagTok_Slang_Stop,"mar roxas nagawa , pulos paninira # inutil [ url ]",0,1
TagTok_Slang_Stop,"shame on you , my fellow countrymen for choosing roxas and binay over santiago . you say she 's dying , but what 's really dying is our country .",0,1
TagTok_Slang_Stop,kaumay si binay & amp ; mar ? ?,0,1
TagTok_Slang_Stop,gobyerno inutil naman ? nagtrabaho sana maaayos si mar roxas loob 5 niya ... [ url ],0,1
TagTok_Slang_Stop,arrogant . undiplomatic . graceless . that is duterte . # notoduterte2016 # notodu30 # dudirty # phvote # eleksyon2016 [ url ],0,1
TagTok_Slang_Stop,maitim si binay ? — wala kasing bubong bahay dati nigguh [ url ],0,1
TagTok_Slang_Stop,mar roxas desparetely seeking poe # nowyouknowyourgoingdown # eleksyon2016 # imforchange # du30 [ mention ],0,1
TagTok_Slang_Stop,one binay down . woah .,0,1
TagTok_Slang_Stop,"rt [ mention ] : mas issue ba decision duterte to run , graft cases binay ? srsly",0,1
TagTok_Slang_Stop,[ url ],0,1
TagTok_Slang_Stop,"unfair . magagalit dyan sina poe , binay santiago .",0,1
TagTok_Slang_Stop,binay roxas humpay sinisiraan si duterte,0,1
TagTok_Slang_Stop,"why hate napoles / binay ? naranasan sila , buhay ako . siguro pag matalino i - hate sila . [ url ]",0,1
TagTok_Slang_Stop,what ? roxas comes in second in partial results ? what the actual fvckkkkk ? ? ? ? ? ? # huwadnadaan # election2016 # pilipinas2016 # phvote2016,0,1
TagTok_Slang_Stop,"binay to build subway if elected president ? underground transaction , este , construction more ! [ url ]",0,1
TagTok_Slang_Stop,"hinahanap si mar roxas nasa - kanya tuwid daan . naliligaw e. if its ufo or something , ... [ url ]",0,1
TagTok_Slang_Stop,"rt [ mention ] : interesting ... amerikano si grace poe , japanese collaborator ninuno mar roxas si binay , galing plane …",0,1
TagTok_Slang_Stop,"mar roxas , appeal to emotion more",0,1
TagTok_Slang_Stop,"na - lss campaign song binay ? ? "" only binay , only binay "" whew . kantang bagay mainit panahon . # sunog",0,1
